DATE,LATITUDE,LONGITUDE,SEA_LVL_PRES,SST_MM,SEA_SURF_TEMP,WAVE_PERIOD,WAVE_HGT
2013-11-10,37.54,130.0,10145.173913043478,9.0,186.625,7.833333333333333,5.541666666666667
2013-11-11,37.54,130.0,10184.363636363636,9.0,186.66666666666666,8.166666666666666,5.166666666666667
2013-11-12,37.54,130.0,10187.869565217392,9.0,182.58333333333334,6.583333333333333,3.9583333333333335
2013-11-13,37.54,130.0,10216.380952380952,9.0,174.66666666666666,7.0,3.375
2013-11-14,37.54,130.0,10179.125,9.0,177.25,4.916666666666667,1.875
2013-11-15,37.54,130.0,10188.318181818182,9.0,185.75,4.541666666666667,1.125
2013-11-16,37.54,130.0,10135.2,9.0,189.33333333333334,4.5,1.3333333333333333
2013-11-17,37.54,130.0,10081.363636363636,9.0,179.29166666666666,6.375,4.75
2013-11-18,37.54,130.0,10080.238095238095,9.0,174.91666666666666,7.375,5.041666666666667
2013-11-19,37.54,130.0,10113.958333333334,9.0,173.125,6.916666666666667,3.8333333333333335
2013-11-20,37.54,130.0,10162.545454545454,9.0,170.79166666666666,6.583333333333333,3.125
2013-11-21,37.54,130.0,10207.0,9.0,169.79166666666666,6.958333333333333,2.2916666666666665
2013-11-22,37.54,130.0,10218.65,9.0,169.29166666666666,6.875,2.0416666666666665
2013-11-23,37.54,130.0,10211.045454545454,9.0,177.70833333333334,5.708333333333333,1.875
2013-11-24,37.54,130.0,10118.0,9.0,175.20833333333334,5.583333333333333,3.8333333333333335
2013-11-25,37.54,130.0,10041.85,9.0,170.41666666666666,7.708333333333333,7.083333333333333
2013-11-26,37.54,130.0,10150.136363636364,9.0,165.45833333333334,6.708333333333333,4.166666666666667
2013-11-27,37.54,130.0,10127.0,9.0,169.41666666666666,6.125,4.291666666666667
2013-11-28,37.54,130.0,10150.739130434782,9.0,168.08333333333334,7.291666666666667,4.375
2013-11-29,37.54,130.0,10168.318181818182,9.0,164.04166666666666,6.166666666666667,3.1666666666666665
2013-11-30,37.54,130.0,10182.90909090909,9.0,165.5,5.5,2.0833333333333335
2013-12-01,37.54,130.0,10170.2,9.0,162.91666666666666,6.25,2.0833333333333335
2013-12-02,37.54,130.0,10185.3,9.0,160.875,5.333333333333333,1.875
2013-12-03,37.54,130.0,10179.058823529413,9.0,164.41666666666666,4.625,1.375
2013-12-04,37.54,130.0,10176.59090909091,9.0,166.45833333333334,4.708333333333333,1.5
2013-12-05,37.54,130.0,10147.90909090909,9.0,166.95833333333334,5.583333333333333,2.5416666666666665
2013-12-06,37.54,130.0,10178.823529411764,9.0,159.16666666666666,6.958333333333333,3.4583333333333335
2013-12-07,37.54,130.0,10209.761904761905,9.0,156.04166666666666,6.208333333333333,2.4583333333333335
2013-12-08,37.54,130.0,10201.954545454546,9.0,156.79166666666666,5.416666666666667,2.0
2013-12-09,37.54,130.0,10052.75,9.0,154.41666666666666,6.208333333333333,4.75
2013-12-10,37.54,130.0,10107.3,9.0,159.16666666666666,9.833333333333334,7.208333333333333
2013-12-11,37.54,130.0,10094.958333333334,9.0,159.0,8.583333333333334,6.208333333333333
2013-12-12,37.54,130.0,10143.625,9.0,156.29166666666666,7.208333333333333,5.583333333333333
2013-12-13,37.54,130.0,10187.318181818182,9.0,150.16666666666666,7.541666666666667,5.916666666666667
2013-12-14,37.54,130.0,10220.166666666666,9.0,149.33333333333334,6.791666666666667,4.708333333333333
2013-12-15,37.54,130.0,10274.57142857143,9.0,153.86363636363637,7.818181818181818,4.090909090909091
2013-12-16,37.54,130.0,10276.391304347826,9.0,149.0,9.791666666666666,4.041666666666667
2013-12-17,37.54,130.0,10248.227272727272,9.0,149.16666666666666,10.25,5.333333333333333
2013-12-18,37.54,130.0,10191.363636363636,9.0,150.66666666666666,7.083333333333333,4.208333333333333
2013-12-19,37.54,130.0,10141.739130434782,9.0,149.52173913043478,6.521739130434782,4.434782608695652
2013-12-20,37.54,130.0,10163.952380952382,9.0,144.65217391304347,10.73913043478261,10.434782608695652
2013-12-21,37.54,130.0,10243.272727272728,9.0,143.65217391304347,10.217391304347826,7.3478260869565215
2013-12-22,37.54,130.0,10267.91304347826,9.0,143.83333333333334,8.791666666666666,5.083333333333333
2013-12-23,37.54,130.0,10246.04347826087,9.0,146.41666666666666,7.916666666666667,3.375
2013-12-24,37.54,130.0,10294.333333333334,9.0,141.875,7.458333333333333,3.875
2013-12-25,37.54,130.0,10210.272727272728,9.0,149.54166666666666,7.666666666666667,3.0
2013-12-26,37.54,130.0,10149.833333333334,9.0,149.83333333333334,5.75,3.2916666666666665
2013-12-27,37.54,130.0,10154.227272727272,9.0,145.5,8.291666666666666,6.5
2013-12-28,37.54,130.0,10160.809523809523,9.0,139.58333333333334,10.5,6.25
2013-12-29,37.54,130.0,10153.190476190477,9.0,135.3913043478261,7.565217391304348,3.8260869565217392
2013-12-30,37.54,130.0,10131.782608695652,9.0,142.41666666666666,5.375,3.0
2013-12-31,37.54,130.0,10079.391304347826,9.0,141.75,5.5,3.25
2014-01-01,37.54,130.0,10126.681818181818,9.0,144.66666666666666,7.541666666666667,4.541666666666667
2014-01-02,37.54,130.0,10186.863636363636,9.0,136.58333333333334,6.75,2.7916666666666665
2014-01-03,37.54,130.0,10142.08695652174,9.0,134.29166666666666,5.416666666666667,2.6666666666666665
2014-01-04,37.54,130.0,10199.95652173913,9.0,124.91666666666667,7.625,4.583333333333333
2014-01-05,37.54,130.0,10227.333333333334,9.0,122.25,6.041666666666667,3.3333333333333335
2014-01-06,37.54,130.0,10265.952380952382,9.0,126.34782608695652,6.130434782608695,2.260869565217391
2014-01-07,37.54,130.0,10216.375,9.0,129.5,5.791666666666667,1.3333333333333333
2014-01-08,37.54,130.0,10163.391304347826,9.0,125.95833333333333,6.458333333333333,4.291666666666667
2014-01-09,37.54,130.0,10249.714285714286,9.0,123.08695652173913,8.347826086956522,5.826086956521739
2014-01-10,37.54,130.0,10282.041666666666,9.0,125.08333333333333,6.0,2.9583333333333335
2014-01-11,37.54,130.0,10260.95652173913,9.0,121.5,5.375,2.5416666666666665
2014-01-12,37.54,130.0,10250.0,9.0,119.45833333333333,6.541666666666667,3.7916666666666665
2014-01-13,37.54,130.0,10293.478260869566,9.0,117.20833333333333,8.0,3.7083333333333335
2014-01-14,37.54,130.0,10302.09090909091,9.0,121.73913043478261,6.695652173913044,3.130434782608696
2014-01-15,37.54,130.0,10272.318181818182,9.0,115.91304347826087,7.478260869565218,3.130434782608696
2014-01-16,37.54,130.0,10262.304347826086,9.0,122.45833333333333,5.75,2.375
2014-01-17,37.54,130.0,10225.625,9.0,123.95833333333333,6.25,3.0416666666666665
2014-01-18,37.54,130.0,10247.625,9.0,120.875,6.625,4.958333333333333
2014-01-19,37.54,130.0,10246.09090909091,9.0,117.91666666666667,7.791666666666667,3.125
2014-01-20,37.54,130.0,10162.541666666666,9.0,117.66666666666667,7.166666666666667,2.6666666666666665
2014-01-21,37.54,130.0,10223.391304347826,9.0,115.79166666666667,7.458333333333333,4.625
2014-01-22,37.54,130.0,10254.130434782608,9.0,106.83333333333333,5.875,2.1666666666666665
2014-01-23,37.54,130.0,10168.5,9.0,112.17391304347827,2.6956521739130435,1.5217391304347827
2014-01-24,37.54,130.0,10185.0,9.0,103.66666666666667,2.7916666666666665,1.9583333333333333
2014-01-25,37.54,130.0,10185.0,9.0,93.79166666666667,3.4166666666666665,2.5
2014-01-26,37.54,130.0,10185.0,9.0,85.08333333333333,5.083333333333333,4.041666666666667
2014-01-27,37.54,130.0,10185.0,9.0,89.875,3.3333333333333335,2.9166666666666665
2014-01-28,37.54,130.0,10185.0,9.0,90.95454545454545,5.0,3.3181818181818183
2014-01-29,37.54,130.0,10185.0,9.0,91.26086956521739,3.782608695652174,2.4782608695652173
2014-01-30,37.54,130.0,10185.0,9.0,91.95833333333333,4.208333333333333,3.4583333333333335
2014-01-31,37.54,130.0,10185.0,9.0,89.375,4.666666666666667,2.4166666666666665
2014-02-01,37.54,130.0,10185.0,9.0,89.625,3.7916666666666665,1.875
2014-02-02,37.54,130.0,10185.0,9.0,99.95652173913044,3.9565217391304346,1.7391304347826086
2014-02-03,37.54,130.0,10185.0,9.0,84.33333333333333,4.458333333333333,4.416666666666667
2014-02-04,37.54,130.0,10219.52380952381,9.0,77.8695652173913,7.304347826086956,4.956521739130435
2014-02-05,37.54,130.0,10278.21052631579,9.0,84.04166666666667,8.083333333333334,3.625
2014-02-06,37.54,130.0,10255.6875,9.0,107.0,6.529411764705882,3.1176470588235294
2014-02-07,37.54,130.0,10217.75,9.0,110.58333333333333,6.458333333333333,5.125
2014-02-08,37.54,130.0,10179.272727272728,9.0,107.70833333333333,6.25,3.5
2014-02-09,37.54,130.0,10223.318181818182,9.0,104.125,7.083333333333333,4.75
2014-02-10,37.54,130.0,10273.045454545454,9.0,99.375,8.666666666666666,5.291666666666667
2014-02-11,37.54,130.0,10270.1875,9.0,99.33333333333333,8.88888888888889,3.9444444444444446
2014-02-12,37.54,130.0,10299.782608695652,9.0,103.0,7.375,3.3333333333333335
2014-02-13,37.54,130.0,10310.869565217392,9.0,105.79166666666667,5.958333333333333,3.0833333333333335
2014-02-14,37.54,130.0,10265.25,9.0,102.5909090909091,6.0,2.909090909090909
2014-02-15,37.54,130.0,10268.0,9.0,104.83333333333333,7.958333333333333,3.3333333333333335
2014-02-16,37.54,130.0,10273.5,9.0,108.625,8.791666666666666,3.1666666666666665
2014-02-17,37.54,130.0,10295.565217391304,9.0,90.875,7.416666666666667,4.125
2014-02-18,37.54,130.0,10278.411764705883,9.0,87.94444444444444,8.0,4.388888888888889
2014-02-19,37.54,130.0,10265.130434782608,9.0,80.625,9.708333333333334,3.9166666666666665
2014-02-20,37.54,130.0,10256.375,9.0,89.66666666666667,8.916666666666666,3.5
2014-02-21,37.54,130.0,10300.130434782608,9.0,103.91666666666667,7.458333333333333,2.3333333333333335
2014-02-22,37.54,130.0,10313.708333333334,9.0,104.16666666666667,6.375,2.0416666666666665
2014-02-23,37.54,130.0,10301.91304347826,9.0,103.25,6.791666666666667,2.0833333333333335
2014-02-24,37.54,130.0,10259.565217391304,9.0,105.91666666666667,6.458333333333333,1.1666666666666667
2014-02-25,37.54,130.0,10278.75,9.0,110.41666666666667,3.8333333333333335,1.0
2014-02-26,37.54,130.0,10236.09090909091,9.0,108.65217391304348,4.478260869565218,1.5217391304347827
2014-02-27,37.54,130.0,10189.8125,9.0,98.76190476190476,5.333333333333333,2.0952380952380953
2014-02-28,37.54,130.0,10232.304347826086,9.0,101.125,6.833333333333333,3.3333333333333335
2014-03-01,37.54,130.0,10173.59090909091,9.0,99.21739130434783,5.565217391304348,3.0
2014-03-02,37.54,130.0,10222.695652173914,9.0,90.91666666666667,6.916666666666667,3.25
2014-03-03,37.54,130.0,10268.347826086956,9.0,95.56521739130434,5.260869565217392,2.4782608695652173
2014-03-04,37.54,130.0,10184.888888888889,9.0,103.4090909090909,4.545454545454546,2.5454545454545454
2014-03-05,37.54,130.0,10219.681818181818,9.0,105.5909090909091,7.636363636363637,4.7272727272727275
2014-03-06,37.54,130.0,10249.782608695652,9.0,94.6086956521739,6.434782608695652,3.130434782608696
2014-03-07,37.54,130.0,10260.227272727272,9.0,87.04545454545455,5.863636363636363,3.3636363636363638
2014-03-08,37.54,130.0,10208.772727272728,9.0,107.875,6.083333333333333,2.2083333333333335
2014-03-09,37.54,130.0,10193.636363636364,9.0,108.20833333333333,6.041666666666667,3.9583333333333335
2014-03-10,37.54,130.0,10252.85,9.0,110.91666666666667,7.666666666666667,2.7083333333333335
2014-03-11,37.54,130.0,10198.142857142857,9.0,117.375,5.333333333333333,2.3333333333333335
2014-03-12,37.54,130.0,10160.454545454546,9.0,118.875,5.041666666666667,2.9583333333333335
2014-03-13,37.54,130.0,10157.333333333334,9.0,121.33333333333333,7.708333333333333,5.541666666666667
2014-03-14,37.54,130.0,10185.826086956522,9.0,120.125,7.875,3.3333333333333335
2014-03-15,37.54,130.0,10151.8,9.0,117.83333333333333,6.5,2.7083333333333335
2014-03-16,37.54,130.0,10217.583333333334,9.0,107.75,5.333333333333333,2.0416666666666665
2014-03-17,37.54,130.0,10134.095238095239,9.0,100.56521739130434,5.173913043478261,3.0
2014-03-18,37.54,130.0,10180.75,9.0,105.66666666666667,6.166666666666667,3.5416666666666665
2014-03-19,37.54,130.0,10174.04347826087,9.0,115.33333333333333,6.25,2.0416666666666665
2014-03-20,37.54,130.0,10131.727272727272,9.0,116.41666666666667,6.416666666666667,3.7083333333333335
2014-03-21,37.54,130.0,10197.608695652174,9.0,110.875,6.791666666666667,3.375
2014-03-22,37.54,130.0,10226.739130434782,9.0,106.875,8.458333333333334,2.2916666666666665
2014-03-23,37.54,130.0,10239.7,9.0,112.79166666666667,7.041666666666667,1.2083333333333333
2014-03-24,37.54,130.0,10173.391304347826,9.0,125.625,4.666666666666667,1.625
2014-03-25,37.54,130.0,10116.90909090909,9.0,128.875,4.541666666666667,1.4583333333333333
2014-03-26,37.54,130.0,10112.57142857143,9.0,123.83333333333333,5.125,1.0
2014-03-27,37.54,130.0,10158.714285714286,9.0,126.0909090909091,5.636363636363637,1.8181818181818181
2014-03-28,37.54,130.0,10125.954545454546,9.0,125.33333333333333,5.125,2.2916666666666665
2014-03-29,37.54,130.0,10077.347826086956,9.0,128.54166666666666,4.458333333333333,2.4166666666666665
2014-03-30,37.54,130.0,10128.7,9.0,118.08333333333333,6.625,4.166666666666667
2014-03-31,37.54,130.0,10163.636363636364,9.0,119.29166666666667,7.541666666666667,2.4166666666666665
2014-04-01,37.54,130.0,10160.565217391304,9.0,123.125,5.791666666666667,1.6666666666666667
2014-04-02,37.54,130.0,10152.681818181818,9.0,123.70833333333333,4.541666666666667,1.3333333333333333
2014-04-03,37.54,130.0,10117.608695652174,9.0,117.91666666666667,5.958333333333333,4.166666666666667
2014-04-04,37.54,130.0,10133.0,9.0,119.31818181818181,7.863636363636363,4.454545454545454
2014-04-05,37.54,130.0,10139.35,9.0,128.1304347826087,9.565217391304348,4.130434782608695
2014-04-06,37.54,130.0,10167.125,9.0,124.70833333333333,11.0,3.25
2014-04-07,37.54,130.0,10126.368421052632,9.0,132.14285714285714,11.476190476190476,2.238095238095238
2014-04-08,37.54,130.0,10152.761904761905,9.0,129.20833333333334,10.25,1.4166666666666667
2014-04-09,37.54,130.0,10143.380952380952,9.0,133.4090909090909,7.7727272727272725,1.3636363636363635
2014-04-10,37.54,130.0,10217.260869565218,9.0,126.8695652173913,5.782608695652174,2.5652173913043477
2014-04-11,37.54,130.0,10200.263157894737,9.0,129.58333333333334,3.5,1.6666666666666667
2014-04-12,37.54,130.0,10185.142857142857,9.0,136.58333333333334,3.6666666666666665,1.25
2014-04-13,37.54,130.0,10196.5,9.0,141.20833333333334,7.458333333333333,1.3333333333333333
2014-04-14,37.54,130.0,10176.333333333334,9.0,146.20833333333334,6.583333333333333,2.0416666666666665
2014-04-15,37.54,130.0,10145.0,9.0,147.20833333333334,4.416666666666667,1.0
2014-04-16,37.54,130.0,10137.47619047619,9.0,146.3913043478261,4.6521739130434785,1.3043478260869565
2014-04-17,37.54,130.0,10149.818181818182,9.0,145.95833333333334,4.083333333333333,1.25
2014-04-18,37.54,130.0,10198.095238095239,9.0,146.33333333333334,4.75,1.9166666666666667
2014-04-19,37.54,130.0,10234.833333333334,9.0,142.5,3.6666666666666665,2.375
2014-04-20,37.54,130.0,10168.954545454546,9.0,142.29166666666666,3.6666666666666665,2.5416666666666665
2014-04-21,37.54,130.0,10137.095238095239,9.0,143.8695652173913,4.521739130434782,1.0869565217391304
2014-04-22,37.54,130.0,10145.318181818182,9.0,151.0,3.772727272727273,0.6363636363636364
2014-04-23,37.54,130.0,10183.105263157895,9.0,156.83333333333334,3.5833333333333335,0.5833333333333334
2014-04-24,37.54,130.0,10213.521739130434,9.0,157.08333333333334,3.9583333333333335,1.4166666666666667
2014-04-25,37.54,130.0,10215.136363636364,9.0,158.375,3.5416666666666665,1.25
2014-04-26,37.54,130.0,10211.608695652174,9.0,152.69565217391303,4.086956521739131,2.0434782608695654
2014-04-27,37.54,130.0,10198.25,9.0,152.3181818181818,4.318181818181818,1.0909090909090908
2014-04-28,37.54,130.0,10162.809523809523,9.0,150.54166666666666,4.833333333333333,2.25
2014-04-29,37.54,130.0,10088.166666666666,9.0,151.45833333333334,6.625,4.583333333333333
2014-04-30,37.54,130.0,10102.166666666666,9.0,147.41666666666666,5.75,3.25
2014-05-01,37.54,130.0,10107.111111111111,9.0,151.0,4.818181818181818,1.0
2014-05-02,37.54,130.0,10076.388888888889,9.0,156.05263157894737,5.052631578947368,2.6315789473684212
2014-05-03,37.54,130.0,10161.681818181818,9.0,156.5,6.041666666666667,3.2916666666666665
2014-05-04,37.54,130.0,10110.875,9.0,150.33333333333334,5.083333333333333,3.1666666666666665
2014-05-05,37.54,130.0,10152.57142857143,9.0,148.82608695652175,5.869565217391305,2.782608695652174
2014-05-06,37.54,130.0,10158.285714285714,9.0,149.23809523809524,4.9523809523809526,2.0952380952380953
2014-05-07,37.54,130.0,10100.21052631579,9.0,146.1304347826087,5.130434782608695,3.1739130434782608
2014-05-08,37.54,130.0,10108.458333333334,9.0,149.125,5.375,2.25
2014-05-09,37.54,130.0,10204.55,9.0,148.04545454545453,4.7727272727272725,1.0
2014-05-10,37.54,130.0,10222.826086956522,9.0,151.79166666666666,7.583333333333333,1.7083333333333333
2014-05-11,37.54,130.0,10121.285714285714,9.0,152.625,5.333333333333333,2.625
2014-05-12,37.54,130.0,10030.2,9.0,151.2608695652174,7.217391304347826,3.9565217391304346
2014-05-13,37.54,130.0,10032.0,9.0,156.2173913043478,4.782608695652174,2.0434782608695654
2014-05-14,37.54,130.0,9979.826086956522,9.0,158.875,4.375,1.5
2014-05-15,37.54,130.0,9992.863636363636,9.0,165.66666666666666,3.9583333333333335,1.25
2014-05-16,37.54,130.0,10095.904761904761,9.0,166.1304347826087,8.826086956521738,3.0869565217391304
2014-05-17,37.54,130.0,10130.736842105263,9.0,169.22727272727272,10.727272727272727,3.909090909090909
2014-05-18,37.54,130.0,10135.277777777777,9.0,168.38095238095238,9.952380952380953,2.380952380952381
2014-05-19,37.54,130.0,10092.35294117647,9.0,173.61904761904762,9.047619047619047,2.142857142857143
2014-05-20,37.54,130.0,10042.285714285714,9.0,171.0,6.3478260869565215,1.3478260869565217
2014-05-21,37.54,130.0,10077.5625,9.0,169.6315789473684,4.7368421052631575,1.736842105263158
2014-05-22,37.54,130.0,10162.736842105263,9.0,171.5,7.045454545454546,1.7272727272727273
2014-05-23,37.54,130.0,10179.181818181818,9.0,171.69565217391303,7.086956521739131,3.0
2014-05-24,37.54,130.0,10127.863636363636,9.0,177.82608695652175,6.391304347826087,2.0
2014-05-25,37.54,130.0,10046.238095238095,9.0,173.45454545454547,5.636363636363637,3.6363636363636362
2014-05-26,37.54,130.0,9991.772727272728,9.0,169.1818181818182,7.2272727272727275,2.3181818181818183
2014-05-27,37.54,130.0,9979.227272727272,9.0,167.16666666666666,5.875,2.5416666666666665
2014-05-28,37.54,130.0,10010.47619047619,9.0,163.54166666666666,6.208333333333333,2.5833333333333335
2014-05-29,37.54,130.0,10054.954545454546,9.0,170.2173913043478,4.434782608695652,1.1304347826086956
2014-05-30,37.54,130.0,10106.869565217392,9.0,191.17391304347825,4.521739130434782,1.0
2014-05-31,37.54,130.0,10109.380952380952,9.0,189.52173913043478,3.6956521739130435,1.0
2014-06-01,37.54,130.0,10096.176470588236,9.0,186.27777777777777,3.8333333333333335,1.0
2014-06-02,37.54,130.0,10097.40909090909,9.0,176.04347826086956,3.739130434782609,0.8260869565217391
2014-06-03,37.54,130.0,10089.434782608696,9.0,178.17391304347825,4.3478260869565215,0.8260869565217391
2014-06-04,37.54,130.0,10073.714285714286,9.0,181.34782608695653,4.173913043478261,1.173913043478261
2014-06-05,37.54,130.0,10059.857142857143,9.0,181.0,6.0,2.0869565217391304
2014-06-06,37.54,130.0,10067.894736842105,9.0,184.20833333333334,5.958333333333333,1.875
2014-06-07,37.54,130.0,10070.318181818182,9.0,182.41666666666666,5.875,1.125
2014-06-08,37.54,130.0,10080.954545454546,9.0,185.08695652173913,5.913043478260869,1.7391304347826086
2014-06-09,37.54,130.0,10124.421052631578,9.0,188.04761904761904,6.428571428571429,1.9523809523809523
2014-06-10,37.54,130.0,10112.85,9.0,190.45454545454547,7.0,2.0
2014-06-11,37.54,130.0,10064.52380952381,9.0,192.08333333333334,5.583333333333333,2.0
2014-06-12,37.54,130.0,10028.227272727272,9.0,190.30434782608697,5.086956521739131,1.6956521739130435
2014-06-13,37.54,130.0,10051.916666666666,9.0,195.375,8.5,2.4166666666666665
2014-06-14,37.54,130.0,10048.391304347826,9.0,203.625,10.25,2.5833333333333335
2014-06-15,37.54,130.0,10040.809523809523,9.0,213.04545454545453,8.954545454545455,1.5
2014-06-16,37.54,130.0,10051.782608695652,9.0,219.58333333333334,6.708333333333333,1.0
2014-06-17,37.54,130.0,10059.181818181818,9.0,215.125,5.083333333333333,1.0
2014-06-18,37.54,130.0,10054.095238095239,9.0,211.5,4.909090909090909,1.2272727272727273
2014-06-19,37.54,130.0,10060.15,9.0,211.0,4.75,1.5
2014-06-20,37.54,130.0,10116.045454545454,9.0,207.79166666666666,5.916666666666667,1.9583333333333333
2014-06-21,37.54,130.0,10095.291666666666,9.0,205.83333333333334,4.875,1.0833333333333333
2014-06-22,37.54,130.0,10081.318181818182,9.0,206.52173913043478,4.956521739130435,1.0
2014-06-23,37.54,130.0,10061.05,9.0,210.7826086956522,4.6521739130434785,1.0
2014-06-24,37.54,130.0,10075.545454545454,9.0,213.72727272727272,4.7272727272727275,0.8636363636363636
2014-06-25,37.54,130.0,10082.52380952381,9.0,216.23809523809524,2.9523809523809526,1.1428571428571428
2014-06-26,37.54,130.0,10066.5,9.0,216.20833333333334,3.75,1.375
2014-06-27,37.54,130.0,10037.217391304348,9.0,217.95652173913044,3.0434782608695654,1.1304347826086956
2014-06-28,37.54,130.0,10022.166666666666,9.0,222.375,3.25,0.4166666666666667
2014-06-29,37.54,130.0,10067.35,9.0,221.85,4.4,1.0
2014-06-30,37.54,130.0,10095.541666666666,9.0,228.20833333333334,4.541666666666667,0.875
2014-07-01,37.54,130.0,10106.583333333334,9.0,229.375,3.6666666666666665,0.875
2014-07-02,37.54,130.0,10078.25,9.0,229.33333333333334,3.0833333333333335,1.0
2014-07-03,37.54,130.0,10028.0,9.0,224.42857142857142,5.095238095238095,2.3333333333333335
2014-07-04,37.54,130.0,10091.826086956522,9.0,219.08695652173913,6.130434782608695,2.1739130434782608
2014-07-05,37.54,130.0,10115.75,9.0,218.33333333333334,6.208333333333333,2.0416666666666665
2014-07-06,37.54,130.0,10077.458333333334,9.0,219.16666666666666,6.333333333333333,1.1666666666666667
2014-07-07,37.54,130.0,10076.708333333334,9.0,220.45833333333334,4.458333333333333,1.0
2014-07-08,37.54,130.0,10061.91304347826,9.0,214.69565217391303,3.9130434782608696,1.6521739130434783
